id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,year,updated_on,x_coordinate,y_coordinate,latitude,longitude,location
14009970,JJ466046,2025-10-23T11:12:00.000,005XX W DEMING PL,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1935,019,43,7,06,2025,2025-10-31T15:41:45.000,1172114,1917226,41.928320067,-87.642957119,"{'latitude': '41.928320067', 'longitude': '-87.642957119', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006576,JJ462208,2025-10-23T11:15:00.000,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,011,24,29,18,2025,2025-11-01T15:41:48.000,,,,,
14006638,JJ462403,2025-10-23T11:20:00.000,007XX N KINGSBURY ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1831,018,42,8,06,2025,2025-11-01T15:41:48.000,,,,,
14007027,JJ462302,2025-10-23T11:22:00.000,0000X S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,0112,001,34,32,06,2025,2025-11-01T15:41:48.000,,,,,
14006630,JJ462261,2025-10-23T11:24:00.000,0000X W POLK ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,0123,001,4,32,26,2025,2025-11-01T15:41:48.000,,,,,
14006464,JJ462222,2025-10-23T11:28:00.000,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,011,24,29,18,2025,2025-11-01T15:41:48.000,,,,,
14006788,JJ462517,2025-10-23T11:30:00.000,003XX E 84TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0632,006,6,44,08B,2025,2025-11-01T15:41:48.000,,,,,
14006575,JJ462270,2025-10-23T11:30:00.000,049XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,1533,015,28,25,14,2025,2025-11-01T15:41:48.000,,,,,
14006592,JJ462284,2025-10-23T11:30:00.000,061XX S WESTERN AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,0825,008,16,66,08B,2025,2025-11-01T15:41:48.000,,,,,
14006622,JJ462275,2025-10-23T11:30:00.000,074XX N GREENVIEW AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,2422,024,49,1,06,2025,2025-11-01T15:41:48.000,,,,,
14006626,JJ462321,2025-10-23T11:35:00.000,025XX S DEARBORN ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0133,001,3,33,06,2025,2025-10-31T15:41:45.000,1176391,1887394,41.84636388,-87.628141693,"{'latitude': '41.84636388', 'longitude': '-87.628141693', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006498,JJ462279,2025-10-23T11:41:00.000,0000X W 95TH ST,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,True,False,0634,006,9,49,26,2025,2025-11-01T15:41:48.000,,,,,
14007509,JJ463469,2025-10-23T11:42:00.000,055XX W BRYN MAWR AVE,0810,THEFT,OVER $500,SCHOOL - PUBLIC BUILDING,False,False,1623,016,45,11,06,2025,2025-11-01T15:41:48.000,,,,,
14015623,JJ468293,2025-10-23T11:45:00.000,048XX N ROCKWELL ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2031,020,40,4,06,2025,2025-11-01T15:43:07.000,,,,,
14011351,JJ467873,2025-10-23T11:45:00.000,042XX W 15TH ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,1012,010,24,29,08B,2025,2025-11-01T15:41:48.000,,,,,
14011522,JJ468184,2025-10-23T11:52:00.000,0000X N STATE ST,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0112,001,34,32,08B,2025,2025-11-01T15:41:48.000,,,,,
14006939,JJ462490,2025-10-23T11:53:00.000,009XX N LAKE SHORE DR,1195,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,APARTMENT,False,False,1833,018,2,8,11,2025,2025-10-31T15:41:45.000,1178534,1907218,41.900713486,-87.61967219,"{'latitude': '41.900713486', 'longitude': '-87.61967219', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007893,JJ464023,2025-10-23T11:55:00.000,030XX N LAMON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SCHOOL - PUBLIC BUILDING,False,False,2521,025,31,19,26,2025,2025-10-31T15:41:45.000,1143180,1919701,41.935701767,-87.749218092,"{'latitude': '41.935701767', 'longitude': '-87.749218092', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006557,JJ462316,2025-10-23T11:57:00.000,041XX W 14TH ST,2027,NARCOTICS,POSSESS - CRACK,STREET,True,False,1011,010,24,29,18,2025,2025-11-01T15:41:48.000,,,,,
14012118,JJ468992,2025-10-23T12:00:00.000,052XX N ROCKWELL ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2011,020,40,4,26,2025,2025-11-01T15:41:48.000,,,,,
14006863,JJ462662,2025-10-23T12:00:00.000,077XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,0624,006,8,69,14,2025,2025-11-01T15:41:48.000,,,,,
14007045,JJ462285,2025-10-23T12:00:00.000,026XX N MOBILE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2512,025,36,19,11,2025,2025-11-01T15:41:48.000,,,,,
14011866,JJ468697,2025-10-23T12:00:00.000,082XX S WASHTENAW AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0835,008,18,70,14,2025,2025-11-01T15:41:48.000,,,,,
14007432,JJ463354,2025-10-23T12:00:00.000,044XX W FOSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1712,017,39,13,14,2025,2025-11-01T15:41:48.000,,,,,
14006607,JJ462384,2025-10-23T12:00:00.000,012XX W 115TH ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,2234,022,21,75,06,2025,2025-11-01T15:41:48.000,,,,,
14009422,JJ465808,2025-10-23T12:00:00.000,063XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0314,003,20,42,06,2025,2025-11-01T15:41:48.000,,,,,
14008202,JJ463934,2025-10-23T12:00:00.000,001XX W CERMAK RD,0870,THEFT,POCKET-PICKING,STREET,False,False,0914,009,11,34,06,2025,2025-11-01T15:41:48.000,,,,,
14006573,JJ462314,2025-10-23T12:00:00.000,111XX S NORMAL AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,2233,022,21,49,08A,2025,2025-11-01T15:41:48.000,,,,,
14006511,JJ462280,2025-10-23T12:07:00.000,003XX W 79TH ST,1812,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,CTA BUS,True,False,0623,006,17,69,18,2025,2025-10-31T15:41:45.000,1175189,1852557,41.750794684,-87.633593667,"{'latitude': '41.750794684', 'longitude': '-87.633593667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006619,JJ462311,2025-10-23T12:11:00.000,025XX W 61ST ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,True,0825,008,16,66,04A,2025,2025-11-01T15:41:48.000,,,,,
14006615,JJ462374,2025-10-23T12:15:00.000,002XX E 121ST PL,0460,BATTERY,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,0532,005,9,53,08B,2025,2025-11-01T15:41:48.000,,,,,
14006560,JJ462298,2025-10-23T12:15:00.000,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1432,014,32,22,06,2025,2025-10-31T15:41:45.000,1160867,1917657,41.929743818,-87.684273777,"{'latitude': '41.929743818', 'longitude': '-87.684273777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008099,JJ463192,2025-10-23T12:15:00.000,044XX S PRAIRIE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0215,002,3,38,06,2025,2025-11-01T15:41:48.000,,,,,
14006628,JJ462361,2025-10-23T12:20:00.000,065XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,0723,007,6,68,14,2025,2025-11-01T15:41:48.000,,,,,
14006828,JJ462408,2025-10-23T12:22:00.000,046XX S MICHIGAN AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0215,002,3,38,06,2025,2025-11-01T15:41:48.000,,,,,
14006710,JJ462271,2025-10-23T12:25:00.000,126XX S WALLACE ST,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,0523,005,9,53,08A,2025,2025-11-01T15:41:48.000,,,,,
14015256,JJ472295,2025-10-23T12:28:00.000,054XX N MONITOR AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1622,016,45,11,06,2025,2025-11-01T15:43:07.000,,,,,
14006547,JJ462331,2025-10-23T12:29:00.000,004XX W ARMITAGE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1813,018,43,7,06,2025,2025-11-01T15:41:48.000,,,,,
14006702,JJ462362,2025-10-23T12:30:00.000,014XX S EMERALD AVE,0810,THEFT,OVER $500,STREET,False,False,1232,012,25,28,06,2025,2025-11-01T15:41:48.000,,,,,
14006673,JJ462467,2025-10-23T12:30:00.000,046XX N DAMEN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,1912,019,47,4,06,2025,2025-11-01T15:41:48.000,,,,,
14007463,JJ463403,2025-10-23T12:30:00.000,056XX W SCHUBERT AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,2514,025,30,19,06,2025,2025-10-31T15:41:45.000,1138095,1917380,41.929426246,-87.767962342,"{'latitude': '41.929426246', 'longitude': '-87.767962342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14008780,JJ465027,2025-10-23T12:30:00.000,065XX S ARTESIAN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,0832,008,16,66,06,2025,2025-11-01T15:41:48.000,,,,,
14006737,JJ462623,2025-10-23T12:30:00.000,020XX W CHURCHILL ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1434,014,32,24,06,2025,2025-11-01T15:41:48.000,,,,,
14007353,JJ463257,2025-10-23T12:31:00.000,038XX S DR MARTIN LUTHER KING JR DR,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,0212,002,4,35,06,2025,2025-11-01T15:41:48.000,,,,,
14008070,JJ463706,2025-10-23T12:39:00.000,018XX W JACKSON BLVD,0810,THEFT,OVER $500,CONSTRUCTION SITE,False,False,1225,012,27,28,06,2025,2025-11-01T15:41:48.000,,,,,
14006893,JJ462689,2025-10-23T12:40:00.000,050XX S BLACKSTONE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0222,002,4,39,07,2025,2025-11-01T15:41:48.000,,,,,
14006790,JJ462762,2025-10-23T12:44:00.000,074XX N HOYNE AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,2424,024,49,1,06,2025,2025-11-01T15:41:48.000,,,,,
14006558,JJ462350,2025-10-23T12:45:00.000,072XX S HARVARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0731,007,6,69,08B,2025,2025-11-01T15:41:48.000,,,,,
14006744,JJ462663,2025-10-23T12:45:00.000,103XX S OAKLEY AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2212,022,19,72,08A,2025,2025-11-01T15:41:48.000,,,,,
14006551,JJ462359,2025-10-23T12:48:00.000,011XX S DESPLAINES ST,5111,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,True,False,0124,001,28,28,26,2025,2025-11-01T15:41:48.000,,,,,
14008168,JJ462422,2025-10-23T12:54:00.000,051XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,1533,015,28,25,14,2025,2025-11-01T15:41:48.000,,,,,
14009553,JJ462358,2025-10-23T12:54:00.000,051XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1634,016,31,15,08B,2025,2025-11-01T15:41:48.000,,,,,
14007048,JJ462469,2025-10-23T12:57:00.000,0000X E JACKSON BLVD,0810,THEFT,OVER $500,RESTAURANT,False,False,0113,001,4,32,06,2025,2025-11-01T15:41:48.000,,,,,
14007274,JJ462419,2025-10-23T13:00:00.000,026XX N HALSTED ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,SMALL RETAIL STORE,False,False,1935,019,43,7,11,2025,2025-11-01T15:41:48.000,,,,,
14006681,JJ462346,2025-10-23T13:00:00.000,0000X E 104TH ST,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,0512,005,9,49,26,2025,2025-11-01T15:41:48.000,,,,,
14006590,JJ462396,2025-10-23T13:00:00.000,006XX W DIVERSEY PKWY,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1934,019,44,6,08A,2025,2025-11-01T15:41:48.000,,,,,
14006629,JJ462388,2025-10-23T13:00:00.000,051XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1533,015,28,25,14,2025,2025-10-31T15:41:45.000,1142172,1900019,41.881710958,-87.753411648,"{'latitude': '41.881710958', 'longitude': '-87.753411648', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14010764,JJ467410,2025-10-23T13:00:00.000,027XX N SHEFFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1935,019,43,7,08A,2025,2025-10-31T15:41:45.000,1169149,1918348,41.931463882,-87.653819694,"{'latitude': '41.931463882', 'longitude': '-87.653819694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14009663,JJ466112,2025-10-23T13:00:00.000,014XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0132,001,3,33,14,2025,2025-11-01T15:41:48.000,,,,,
14007146,JJ462919,2025-10-23T13:00:00.000,048XX S KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0815,008,14,57,08B,2025,2025-11-01T15:41:48.000,,,,,
14007210,JJ462960,2025-10-23T13:00:00.000,065XX S DR MARTIN LUTHER KING JR DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,0312,003,20,69,11,2025,2025-11-01T15:41:48.000,,,,,
14008425,JJ462369,2025-10-23T13:06:00.000,016XX W JUNEWAY TER,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2422,024,49,1,14,2025,2025-11-01T15:41:48.000,,,,,
14007013,JJ462444,2025-10-23T13:10:00.000,015XX W MONROE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1224,012,34,28,11,2025,2025-11-01T15:41:48.000,,,,,
14006691,JJ462436,2025-10-23T13:15:00.000,031XX W 38TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,0911,009,12,58,08B,2025,2025-11-01T15:41:48.000,,,,,
14006833,JJ462713,2025-10-23T13:15:00.000,0000X E BELLEVUE PL,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1824,018,42,8,08A,2025,2025-11-01T15:41:48.000,,,,,
14006603,JJ462363,2025-10-23T13:15:00.000,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,011,24,29,18,2025,2025-11-01T15:41:48.000,,,,,
14006660,JJ462418,2025-10-23T13:21:00.000,020XX N CICERO AVE,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,False,2522,025,26,19,18,2025,2025-11-01T15:41:48.000,,,,,
14006621,JJ462399,2025-10-23T13:25:00.000,010XX W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,1224,012,27,28,26,2025,2025-10-31T15:41:45.000,1169343,1901121,41.884187759,-87.653608441,"{'latitude': '41.884187759', 'longitude': '-87.653608441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006740,JJ462401,2025-10-23T13:26:00.000,012XX W WELLINGTON AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,1933,019,32,6,04A,2025,2025-11-01T15:41:48.000,,,,,
14006729,JJ462557,2025-10-23T13:30:00.000,008XX N ORLEANS ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1823,018,2,8,06,2025,2025-11-01T15:41:48.000,,,,,
14006642,JJ462434,2025-10-23T13:30:00.000,010XX E 80TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,0624,006,8,44,26,2025,2025-11-01T15:41:48.000,,,,,
14007262,JJ463072,2025-10-23T13:30:00.000,048XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0223,002,3,38,08B,2025,2025-11-01T15:41:48.000,,,,,
14006604,JJ462402,2025-10-23T13:33:00.000,009XX S CALIFORNIA AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1135,011,28,27,18,2025,2025-11-01T15:41:48.000,,,,,
14006635,JJ462423,2025-10-23T13:40:00.000,053XX S STATE ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,False,False,0225,002,3,40,08A,2025,2025-11-01T15:41:48.000,,,,,
14007426,JJ463356,2025-10-23T13:40:00.000,004XX N LARAMIE AVE,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,1523,015,37,25,08A,2025,2025-11-01T15:41:48.000,,,,,
14007830,JJ463713,2025-10-23T13:40:00.000,109XX S DOTY AVE W,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,0513,005,9,50,06,2025,2025-10-31T15:41:45.000,1185440,1832668,41.695982095,-87.596653142,"{'latitude': '41.695982095', 'longitude': '-87.596653142', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006680,JJ462392,2025-10-23T13:40:00.000,105XX S INDIANA AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,RESIDENCE,False,False,0512,005,9,49,26,2025,2025-11-01T15:41:48.000,,,,,
14010390,JJ466885,2025-10-23T13:44:00.000,041XX S INDIANA AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,0213,002,3,38,08A,2025,2025-11-01T15:41:48.000,,,,,
14006832,JJ462541,2025-10-23T13:45:00.000,084XX S COTTAGE GROVE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,0632,006,6,44,08A,2025,2025-11-01T15:41:48.000,,,,,
14006876,JJ462584,2025-10-23T13:50:00.000,055XX S BISHOP ST,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,RESIDENCE,True,False,0713,007,16,67,18,2025,2025-11-01T15:41:48.000,,,,,
14006970,JJ462892,2025-10-23T13:52:00.000,040XX W MARQUETTE RD,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0833,008,23,65,08A,2025,2025-11-01T15:41:48.000,,,,,
14008586,JJ462428,2025-10-23T13:53:00.000,013XX W HASTINGS ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1233,012,28,28,08B,2025,2025-10-31T15:41:45.000,1167705,1893852,41.864276496,-87.659832782,"{'latitude': '41.864276496', 'longitude': '-87.659832782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14007085,JJ462599,2025-10-23T13:59:00.000,067XX S ROCKWELL ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,RESIDENCE,False,True,0832,008,16,66,11,2025,2025-11-01T15:41:48.000,,,,,
14007928,JJ463974,2025-10-23T14:00:00.000,047XX N CLARENDON AVE,0485,BATTERY,AGGRAVATED OF A CHILD,HOSPITAL BUILDING / GROUNDS,False,False,1914,019,46,3,04B,2025,2025-11-01T15:41:48.000,,,,,
14006721,JJ462544,2025-10-23T14:00:00.000,027XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,False,1411,014,1,22,06,2025,2025-11-01T15:41:48.000,,,,,
14012210,JJ468359,2025-10-23T14:00:00.000,020XX W EASTWOOD AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,False,False,1911,019,47,4,14,2025,2025-11-01T15:41:48.000,,,,,
14008165,JJ464290,2025-10-23T14:00:00.000,047XX S CALIFORNIA AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,0922,009,15,58,11,2025,2025-11-01T15:41:48.000,,,,,
14006655,JJ462448,2025-10-23T14:00:00.000,034XX N GREENVIEW AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1922,019,47,6,06,2025,2025-11-01T15:41:48.000,,,,,
14007409,JJ463334,2025-10-23T14:00:00.000,015XX N LARRABEE ST,0610,BURGLARY,FORCIBLE ENTRY,PARK PROPERTY,False,False,1822,018,27,8,05,2025,2025-11-01T15:41:48.000,,,,,
14007221,JJ463076,2025-10-23T14:00:00.000,054XX W WASHINGTON BLVD,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1523,015,37,25,06,2025,2025-11-01T15:41:48.000,,,,,
14006867,JJ462476,2025-10-23T14:00:00.000,081XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,0613,006,17,71,08B,2025,2025-10-31T15:41:45.000,1170067,1850881,41.746308291,-87.652411716,"{'latitude': '41.746308291', 'longitude': '-87.652411716', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14012869,JJ469774,2025-10-23T14:00:00.000,028XX W 19TH ST,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING / GROUNDS,False,False,1022,010,25,30,06,2025,2025-10-31T15:41:45.000,1157372,1890584,41.855524939,-87.6978538,"{'latitude': '41.855524939', 'longitude': '-87.6978538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14014039,JJ471162,2025-10-23T14:00:00.000,077XX S EMERALD AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0621,006,17,71,05,2025,2025-11-01T15:41:48.000,1172644,1853474,41.753367468,-87.642892778,"{'latitude': '41.753367468', 'longitude': '-87.642892778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006984,JJ462484,2025-10-23T14:00:00.000,008XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1833,018,2,8,06,2025,2025-11-01T15:41:48.000,,,,,
14008574,JJ464759,2025-10-23T14:03:00.000,003XX S AUSTIN BLVD,0460,BATTERY,SIMPLE,STREET,False,False,1513,015,29,25,08B,2025,2025-11-01T15:41:48.000,,,,,
14013553,JJ469674,2025-10-23T14:06:00.000,002XX N MICHIGAN AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,0111,001,42,32,06,2025,2025-10-31T15:41:45.000,,,,,
14006985,JJ462529,2025-10-23T14:10:00.000,039XX N Kedzie Ave,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1733,017,33,16,11,2025,2025-11-01T15:41:48.000,,,,,
14007061,JJ462875,2025-10-23T14:11:00.000,081XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0835,008,18,70,06,2025,2025-11-01T15:41:48.000,,,,,
14006842,JJ462627,2025-10-23T14:15:00.000,0000X E WASHINGTON ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,0112,001,34,32,03,2025,2025-11-01T15:41:48.000,,,,,
14006976,JJ462853,2025-10-23T14:15:00.000,030XX E CHELTENHAM PL,0810,THEFT,OVER $500,APARTMENT,False,False,0421,004,7,43,06,2025,2025-11-01T15:41:48.000,,,,,
14007050,JJ462651,2025-10-23T14:17:00.000,0000X E Grand Ave,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1834,018,42,8,11,2025,2025-10-31T15:41:45.000,1176796,1903917,41.891694878,-87.626155832,"{'latitude': '41.891694878', 'longitude': '-87.626155832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006651,JJ462441,2025-10-23T14:18:00.000,063XX S LAFLIN ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,0725,007,16,67,06,2025,2025-11-01T15:41:48.000,,,,,
14006713,JJ462437,2025-10-23T14:19:00.000,022XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0331,003,5,43,15,2025,2025-11-01T15:41:48.000,,,,,
14006816,JJ462678,2025-10-23T14:20:00.000,057XX S UNIVERSITY AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,0235,002,5,41,06,2025,2025-11-01T15:41:48.000,,,,,
14008058,JJ463456,2025-10-23T14:25:00.000,027XX N CALIFORNIA AVE,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1411,014,1,22,06,2025,2025-10-31T15:41:45.000,1157241,1918050,41.930896787,-87.697587655,"{'latitude': '41.930896787', 'longitude': '-87.697587655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006749,JJ462649,2025-10-23T14:30:00.000,099XX S CRANDON AVE,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0431,004,7,51,08B,2025,2025-11-01T15:41:48.000,,,,,
14007004,JJ462520,2025-10-23T14:30:00.000,0000X S WABASH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,0112,001,34,32,06,2025,2025-11-01T15:41:48.000,,,,,
14008783,JJ464997,2025-10-23T14:30:00.000,057XX S MAYFIELD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,0811,008,13,56,11,2025,2025-11-01T15:41:48.000,,,,,
14009554,JJ465932,2025-10-23T14:30:00.000,109XX S HALSTED ST,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,2233,022,21,49,08A,2025,2025-10-31T15:41:45.000,1172930,1832289,41.69522655,-87.642467755,"{'latitude': '41.69522655', 'longitude': '-87.642467755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14006683,JJ462504,2025-10-23T14:30:00.000,004XX S MORGAN ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1232,012,34,28,06,2025,2025-11-01T15:41:48.000,,,,,
